date,nav,fund,proj_id
2024-01-31,30.6842,K-USXNDQ,M0369_2555
2024-02-01,31.0508,K-USXNDQ,M0369_2555
2024-02-02,31.5612,K-USXNDQ,M0369_2555
2024-02-05,31.5677,K-USXNDQ,M0369_2555
2024-02-06,31.4848,K-USXNDQ,M0369_2555
2024-02-07,31.8031,K-USXNDQ,M0369_2555
2024-02-08,31.8737,K-USXNDQ,M0369_2555
2024-02-09,32.2014,K-USXNDQ,M0369_2555
2024-02-12,32.0515,K-USXNDQ,M0369_2555
2024-02-13,31.5293,K-USXNDQ,M0369_2555
2024-02-14,31.937,K-USXNDQ,M0369_2555
2024-02-15,32.0114,K-USXNDQ,M0369_2555
2024-02-16,31.7122,K-USXNDQ,M0369_2555
2024-02-20,31.4605,K-USXNDQ,M0369_2555
2024-02-21,31.3238,K-USXNDQ,M0369_2555
2024-02-22,32.2556,K-USXNDQ,M0369_2555
2024-02-23,32.1701,K-USXNDQ,M0369_2555
2024-02-27,32.2013,K-USXNDQ,M0369_2555
2024-02-28,32.0388,K-USXNDQ,M0369_2555
2024-02-29,32.3351,K-USXNDQ,M0369_2555
2024-03-01,32.8071,K-USXNDQ,M0369_2555
2024-03-04,32.6496,K-USXNDQ,M0369_2555
2024-03-05,32.0592,K-USXNDQ,M0369_2555
2024-03-06,32.2602,K-USXNDQ,M0369_2555
2024-03-07,32.7534,K-USXNDQ,M0369_2555
2024-03-08,32.2376,K-USXNDQ,M0369_2555
2024-03-11,32.1051,K-USXNDQ,M0369_2555
2024-03-12,32.5873,K-USXNDQ,M0369_2555
2024-03-13,32.3365,K-USXNDQ,M0369_2555
2024-03-14,32.2342,K-USXNDQ,M0369_2555
2024-03-15,31.8817,K-USXNDQ,M0369_2555
2024-03-18,32.1931,K-USXNDQ,M0369_2555
2024-03-19,32.2794,K-USXNDQ,M0369_2555
2024-03-20,32.6574,K-USXNDQ,M0369_2555
2024-03-21,32.7839,K-USXNDQ,M0369_2555
2024-03-22,32.8531,K-USXNDQ,M0369_2555
2024-03-25,32.7349,K-USXNDQ,M0369_2555
2024-03-26,32.6085,K-USXNDQ,M0369_2555
2024-03-27,32.7443,K-USXNDQ,M0369_2555
2024-03-28,32.6988,K-USXNDQ,M0369_2555
2024-04-01,32.746,K-USXNDQ,M0369_2555
2024-04-02,32.4562,K-USXNDQ,M0369_2555
2024-04-03,32.5319,K-USXNDQ,M0369_2555
2024-04-04,32.0158,K-USXNDQ,M0369_2555
2024-04-05,32.4221,K-USXNDQ,M0369_2555
2024-04-09,32.5008,K-USXNDQ,M0369_2555
2024-04-10,32.1892,K-USXNDQ,M0369_2555
2024-04-11,32.7517,K-USXNDQ,M0369_2555
2024-04-17,31.2548,K-USXNDQ,M0369_2555
2024-04-18,31.07,K-USXNDQ,M0369_2555
2024-04-19,30.4277,K-USXNDQ,M0369_2555
2024-04-22,30.7394,K-USXNDQ,M0369_2555
2024-04-23,31.2186,K-USXNDQ,M0369_2555
2024-04-24,31.3082,K-USXNDQ,M0369_2555
2024-04-25,31.1251,K-USXNDQ,M0369_2555
2024-04-26,31.6441,K-USXNDQ,M0369_2555
2024-04-29,31.7695,K-USXNDQ,M0369_2555
2024-04-30,31.1409,K-USXNDQ,M0369_2555
2024-05-02,31.313,K-USXNDQ,M0369_2555
2024-05-03,31.9292,K-USXNDQ,M0369_2555
2024-05-07,32.2821,K-USXNDQ,M0369_2555
2024-05-08,32.2786,K-USXNDQ,M0369_2555
2024-05-09,32.3274,K-USXNDQ,M0369_2555
2024-05-10,32.3987,K-USXNDQ,M0369_2555
2024-05-13,32.4702,K-USXNDQ,M0369_2555
2024-05-14,32.6895,K-USXNDQ,M0369_2555
2024-05-15,33.1643,K-USXNDQ,M0369_2555
2024-05-16,33.0542,K-USXNDQ,M0369_2555
2024-05-17,33.0422,K-USXNDQ,M0369_2555
2024-05-20,33.2364,K-USXNDQ,M0369_2555
2024-05-21,33.3304,K-USXNDQ,M0369_2555
2024-05-23,33.1832,K-USXNDQ,M0369_2555
2024-05-24,33.5299,K-USXNDQ,M0369_2555
2024-05-28,33.6226,K-USXNDQ,M0369_2555
2024-05-29,33.394,K-USXNDQ,M0369_2555
2024-05-30,33.0405,K-USXNDQ,M0369_2555
2024-05-31,33.0343,K-USXNDQ,M0369_2555
2024-06-04,33.2141,K-USXNDQ,M0369_2555
2024-06-05,33.9098,K-USXNDQ,M0369_2555
2024-06-06,33.8685,K-USXNDQ,M0369_2555
2024-06-07,33.8256,K-USXNDQ,M0369_2555
2024-06-10,33.9953,K-USXNDQ,M0369_2555
2024-06-11,34.2249,K-USXNDQ,M0369_2555
2024-06-12,34.6744,K-USXNDQ,M0369_2555
2024-06-13,34.8685,K-USXNDQ,M0369_2555
2024-06-14,35.0261,K-USXNDQ,M0369_2555
2024-06-17,35.466,K-USXNDQ,M0369_2555
2024-06-18,35.4748,K-USXNDQ,M0369_2555
2024-06-20,35.1737,K-USXNDQ,M0369_2555
2024-06-21,35.0708,K-USXNDQ,M0369_2555
2024-06-24,34.6548,K-USXNDQ,M0369_2555
2024-06-25,35.0517,K-USXNDQ,M0369_2555
2024-06-26,35.1461,K-USXNDQ,M0369_2555
2024-06-27,35.2236,K-USXNDQ,M0369_2555
2024-06-28,35.0227,K-USXNDQ,M0369_2555
2024-07-01,35.2375,K-USXNDQ,M0369_2555
2024-07-02,35.6002,K-USXNDQ,M0369_2555
2024-07-03,35.9078,K-USXNDQ,M0369_2555
2024-07-05,36.2442,K-USXNDQ,M0369_2555
2024-07-08,36.3113,K-USXNDQ,M0369_2555
2024-07-09,36.3251,K-USXNDQ,M0369_2555
2024-07-10,36.7173,K-USXNDQ,M0369_2555
2024-07-11,35.8753,K-USXNDQ,M0369_2555
2024-07-12,36.0668,K-USXNDQ,M0369_2555
2024-07-15,36.1579,K-USXNDQ,M0369_2555
2024-07-16,36.1657,K-USXNDQ,M0369_2555
2024-07-17,35.0897,K-USXNDQ,M0369_2555
2024-07-18,34.9249,K-USXNDQ,M0369_2555
2024-07-19,34.6182,K-USXNDQ,M0369_2555
2024-07-23,35.012,K-USXNDQ,M0369_2555
2024-07-24,33.7285,K-USXNDQ,M0369_2555
2024-07-25,33.3702,K-USXNDQ,M0369_2555
2024-07-26,33.7036,K-USXNDQ,M0369_2555
2024-07-30,33.2873,K-USXNDQ,M0369_2555
2024-07-31,34.2417,K-USXNDQ,M0369_2555
2024-08-01,33.4198,K-USXNDQ,M0369_2555
2024-08-02,32.6108,K-USXNDQ,M0369_2555
2024-08-05,31.6293,K-USXNDQ,M0369_2555
2024-08-06,31.9671,K-USXNDQ,M0369_2555
2024-08-07,31.6166,K-USXNDQ,M0369_2555
2024-08-08,32.523,K-USXNDQ,M0369_2555
2024-08-09,32.6936,K-USXNDQ,M0369_2555
2024-08-13,33.5112,K-USXNDQ,M0369_2555
2024-08-14,33.5194,K-USXNDQ,M0369_2555
2024-08-15,34.3184,K-USXNDQ,M0369_2555
2024-08-16,34.3725,K-USXNDQ,M0369_2555
2024-08-19,34.7425,K-USXNDQ,M0369_2555
2024-08-20,34.6374,K-USXNDQ,M0369_2555
2024-08-21,34.808,K-USXNDQ,M0369_2555
2024-08-22,34.2568,K-USXNDQ,M0369_2555
2024-08-23,34.6277,K-USXNDQ,M0369_2555
2024-08-26,34.2471,K-USXNDQ,M0369_2555
2024-08-27,34.3682,K-USXNDQ,M0369_2555
2024-08-28,33.9765,K-USXNDQ,M0369_2555
2024-08-29,33.9356,K-USXNDQ,M0369_2555
2024-08-30,34.3392,K-USXNDQ,M0369_2555
2024-09-03,33.3385,K-USXNDQ,M0369_2555
2024-09-04,33.2708,K-USXNDQ,M0369_2555
2024-09-05,33.2382,K-USXNDQ,M0369_2555
2024-09-06,32.4077,K-USXNDQ,M0369_2555
2024-09-09,32.8091,K-USXNDQ,M0369_2555
2024-09-10,33.0692,K-USXNDQ,M0369_2555
2024-09-11,33.71,K-USXNDQ,M0369_2555
2024-09-12,34.0334,K-USXNDQ,M0369_2555
2024-09-13,34.1322,K-USXNDQ,M0369_2555
2024-09-16,33.9632,K-USXNDQ,M0369_2555
2024-09-17,33.9775,K-USXNDQ,M0369_2555
2024-09-18,33.8374,K-USXNDQ,M0369_2555
2024-09-19,34.616,K-USXNDQ,M0369_2555
2024-09-20,34.5198,K-USXNDQ,M0369_2555
2024-09-23,34.5941,K-USXNDQ,M0369_2555
2024-09-24,34.7234,K-USXNDQ,M0369_2555
2024-09-25,34.7403,K-USXNDQ,M0369_2555
2024-09-26,34.9558,K-USXNDQ,M0369_2555
2024-09-27,34.7733,K-USXNDQ,M0369_2555
2024-09-30,34.8287,K-USXNDQ,M0369_2555
2024-10-01,34.4099,K-USXNDQ,M0369_2555
2024-10-02,34.4746,K-USXNDQ,M0369_2555
2024-10-03,34.4843,K-USXNDQ,M0369_2555
2024-10-04,34.8677,K-USXNDQ,M0369_2555
2024-10-07,34.5399,K-USXNDQ,M0369_2555
2024-10-08,35.041,K-USXNDQ,M0369_2555
2024-10-09,35.2999,K-USXNDQ,M0369_2555
2024-10-10,35.2704,K-USXNDQ,M0369_2555
2024-10-11,35.2911,K-USXNDQ,M0369_2555
2024-10-15,35.1016,K-USXNDQ,M0369_2555
2024-10-16,35.1316,K-USXNDQ,M0369_2555
2024-10-17,35.1512,K-USXNDQ,M0369_2555
2024-10-18,35.3517,K-USXNDQ,M0369_2555
2024-10-21,35.4301,K-USXNDQ,M0369_2555
2024-10-22,35.4748,K-USXNDQ,M0369_2555
2024-10-24,35.2376,K-USXNDQ,M0369_2555
2024-10-25,35.4341,K-USXNDQ,M0369_2555
2024-10-28,35.4277,K-USXNDQ,M0369_2555
2024-10-29,35.7487,K-USXNDQ,M0369_2555
2024-10-30,35.4727,K-USXNDQ,M0369_2555
2024-10-31,34.6675,K-USXNDQ,M0369_2555
2024-11-01,34.9097,K-USXNDQ,M0369_2555
2024-11-04,34.7812,K-USXNDQ,M0369_2555
2024-11-05,35.193,K-USXNDQ,M0369_2555
2024-11-06,36.1584,K-USXNDQ,M0369_2555
2024-11-07,36.7117,K-USXNDQ,M0369_2555
2024-11-08,36.7265,K-USXNDQ,M0369_2555
2024-11-12,36.7183,K-USXNDQ,M0369_2555
2024-11-13,36.6599,K-USXNDQ,M0369_2555
2024-11-14,36.4381,K-USXNDQ,M0369_2555
2024-11-15,35.5801,K-USXNDQ,M0369_2555
2024-11-18,35.8236,K-USXNDQ,M0369_2555
2024-11-19,36.0338,K-USXNDQ,M0369_2555
2024-11-20,36.0179,K-USXNDQ,M0369_2555
2024-11-21,36.1404,K-USXNDQ,M0369_2555
2024-11-22,36.205,K-USXNDQ,M0369_2555
2024-11-25,36.2537,K-USXNDQ,M0369_2555
2024-11-26,36.4632,K-USXNDQ,M0369_2555
2024-11-27,36.1452,K-USXNDQ,M0369_2555
2024-11-29,36.4505,K-USXNDQ,M0369_2555
2024-12-02,36.8414,K-USXNDQ,M0369_2555
2024-12-03,36.9217,K-USXNDQ,M0369_2555
2024-12-04,37.3613,K-USXNDQ,M0369_2555
2024-12-06,37.5481,K-USXNDQ,M0369_2555
2024-12-09,37.2147,K-USXNDQ,M0369_2555
2024-12-11,37.7386,K-USXNDQ,M0369_2555
2024-12-12,37.4808,K-USXNDQ,M0369_2555
2024-12-13,37.7732,K-USXNDQ,M0369_2555
2024-12-16,38.286,K-USXNDQ,M0369_2555
2024-12-17,38.1444,K-USXNDQ,M0369_2555
2024-12-18,36.8219,K-USXNDQ,M0369_2555
2024-12-19,36.6688,K-USXNDQ,M0369_2555
2024-12-20,36.9592,K-USXNDQ,M0369_2555
2024-12-23,37.2675,K-USXNDQ,M0369_2555
2024-12-24,37.7439,K-USXNDQ,M0369_2555
2024-12-26,37.6949,K-USXNDQ,M0369_2555
2024-12-27,37.1794,K-USXNDQ,M0369_2555
2024-12-30,36.7181,K-USXNDQ,M0369_2555
2025-01-02,36.3576,K-USXNDQ,M0369_2555
2025-01-03,36.9653,K-USXNDQ,M0369_2555
2025-01-06,37.366,K-USXNDQ,M0369_2555
2025-01-07,36.707,K-USXNDQ,M0369_2555
2025-01-08,36.733,K-USXNDQ,M0369_2555
2025-01-10,36.1651,K-USXNDQ,M0369_2555
2025-01-13,36.0673,K-USXNDQ,M0369_2555
2025-01-14,36.0095,K-USXNDQ,M0369_2555
2025-01-15,36.818,K-USXNDQ,M0369_2555
2025-01-16,36.5471,K-USXNDQ,M0369_2555
2025-01-17,37.1192,K-USXNDQ,M0369_2555
2025-01-21,37.2789,K-USXNDQ,M0369_2555
2025-01-22,37.7208,K-USXNDQ,M0369_2555
2025-01-23,37.8157,K-USXNDQ,M0369_2555
2025-01-24,37.5664,K-USXNDQ,M0369_2555
2025-01-27,36.4966,K-USXNDQ,M0369_2555
2025-01-28,37.0652,K-USXNDQ,M0369_2555
2025-01-29,36.9558,K-USXNDQ,M0369_2555
2025-01-30,37.1117,K-USXNDQ,M0369_2555
2025-01-31,37.0615,K-USXNDQ,M0369_2555
2025-02-03,36.7897,K-USXNDQ,M0369_2555
2025-02-04,37.2213,K-USXNDQ,M0369_2555
2025-02-05,37.3414,K-USXNDQ,M0369_2555
2025-02-06,37.5407,K-USXNDQ,M0369_2555
2025-02-07,37.0666,K-USXNDQ,M0369_2555
2025-02-10,37.5324,K-USXNDQ,M0369_2555
2025-02-11,37.4374,K-USXNDQ,M0369_2555
2025-02-13,37.9635,K-USXNDQ,M0369_2555
2025-02-14,38.0803,K-USXNDQ,M0369_2555
2025-02-18,38.1595,K-USXNDQ,M0369_2555
2025-02-19,38.181,K-USXNDQ,M0369_2555
2025-02-20,38.0043,K-USXNDQ,M0369_2555
2025-02-21,37.2608,K-USXNDQ,M0369_2555
2025-02-24,36.8207,K-USXNDQ,M0369_2555
2025-02-25,36.3927,K-USXNDQ,M0369_2555
2025-02-26,36.4708,K-USXNDQ,M0369_2555
2025-02-27,35.5358,K-USXNDQ,M0369_2555
2025-02-28,36.1097,K-USXNDQ,M0369_2555
2025-03-03,35.3296,K-USXNDQ,M0369_2555
2025-03-04,35.1729,K-USXNDQ,M0369_2555
2025-03-05,35.6062,K-USXNDQ,M0369_2555
2025-03-06,34.6646,K-USXNDQ,M0369_2555
2025-03-07,34.9055,K-USXNDQ,M0369_2555
2025-03-10,33.6397,K-USXNDQ,M0369_2555
2025-03-11,33.5369,K-USXNDQ,M0369_2555
2025-03-12,33.9041,K-USXNDQ,M0369_2555
2025-03-13,33.2936,K-USXNDQ,M0369_2555
2025-03-14,34.0697,K-USXNDQ,M0369_2555
2025-03-17,34.2407,K-USXNDQ,M0369_2555
2025-03-18,33.6956,K-USXNDQ,M0369_2555
2025-03-19,34.1209,K-USXNDQ,M0369_2555
2025-03-20,34.0324,K-USXNDQ,M0369_2555
2025-03-21,34.1692,K-USXNDQ,M0369_2555
2025-03-24,34.8583,K-USXNDQ,M0369_2555
2025-03-25,35.0476,K-USXNDQ,M0369_2555
2025-03-26,34.4278,K-USXNDQ,M0369_2555
2025-03-27,34.2263,K-USXNDQ,M0369_2555
2025-03-31,33.3547,K-USXNDQ,M0369_2555
2025-04-01,33.639,K-USXNDQ,M0369_2555
2025-04-02,33.888,K-USXNDQ,M0369_2555
2025-04-03,32.1268,K-USXNDQ,M0369_2555
2025-04-04,30.2162,K-USXNDQ,M0369_2555
2025-04-08,29.6939,K-USXNDQ,M0369_2555
2025-04-09,33.1699,K-USXNDQ,M0369_2555
2025-04-10,31.7626,K-USXNDQ,M0369_2555
2025-04-11,32.2585,K-USXNDQ,M0369_2555
2025-04-16,31.5084,K-USXNDQ,M0369_2555
2025-04-17,31.512,K-USXNDQ,M0369_2555
2025-04-21,30.7499,K-USXNDQ,M0369_2555
2025-04-22,31.5141,K-USXNDQ,M0369_2555
2025-04-23,32.2214,K-USXNDQ,M0369_2555
2025-04-24,33.0796,K-USXNDQ,M0369_2555
2025-04-25,33.4416,K-USXNDQ,M0369_2555
2025-04-28,33.4507,K-USXNDQ,M0369_2555
2025-04-29,33.6002,K-USXNDQ,M0369_2555
2025-04-30,33.6494,K-USXNDQ,M0369_2555
2025-05-02,34.4869,K-USXNDQ,M0369_2555
2025-05-06,33.9396,K-USXNDQ,M0369_2555
2025-05-07,34.0681,K-USXNDQ,M0369_2555
2025-05-08,34.4015,K-USXNDQ,M0369_2555
2025-05-09,34.4135,K-USXNDQ,M0369_2555
2025-05-13,36.2947,K-USXNDQ,M0369_2555
2025-05-14,36.499,K-USXNDQ,M0369_2555
2025-05-15,36.5415,K-USXNDQ,M0369_2555
2025-05-16,36.6858,K-USXNDQ,M0369_2555
2025-05-20,36.5621,K-USXNDQ,M0369_2555
2025-05-21,36.0498,K-USXNDQ,M0369_2555
2025-05-22,36.0994,K-USXNDQ,M0369_2555
2025-05-23,35.7635,K-USXNDQ,M0369_2555
2025-05-27,36.5731,K-USXNDQ,M0369_2555
2025-05-28,36.4051,K-USXNDQ,M0369_2555
2025-05-29,36.4949,K-USXNDQ,M0369_2555
2025-05-30,36.46,K-USXNDQ,M0369_2555
2025-06-04,37.0515,K-USXNDQ,M0369_2555
2025-06-05,36.7459,K-USXNDQ,M0369_2555
2025-06-06,37.1006,K-USXNDQ,M0369_2555
2025-06-09,37.164,K-USXNDQ,M0369_2555
2025-06-10,37.4041,K-USXNDQ,M0369_2555
2025-06-11,37.2556,K-USXNDQ,M0369_2555
2025-06-12,37.3203,K-USXNDQ,M0369_2555
2025-06-13,36.8554,K-USXNDQ,M0369_2555
2025-06-16,37.3471,K-USXNDQ,M0369_2555
2025-06-17,37.0034,K-USXNDQ,M0369_2555
2025-06-18,37.0056,K-USXNDQ,M0369_2555
2025-06-20,36.8786,K-USXNDQ,M0369_2555
2025-06-23,37.2507,K-USXNDQ,M0369_2555
2025-06-24,37.7558,K-USXNDQ,M0369_2555
2025-06-25,37.8135,K-USXNDQ,M0369_2555
2025-06-26,38.119,K-USXNDQ,M0369_2555
2025-06-27,38.2847,K-USXNDQ,M0369_2555
2025-06-30,38.4949,K-USXNDQ,M0369_2555
2025-07-01,38.1645,K-USXNDQ,M0369_2555
2025-07-02,38.4294,K-USXNDQ,M0369_2555
2025-07-03,38.7754,K-USXNDQ,M0369_2555
2025-07-07,38.5153,K-USXNDQ,M0369_2555
2025-07-08,38.53,K-USXNDQ,M0369_2555
2025-07-09,38.8107,K-USXNDQ,M0369_2555
2025-07-11,38.647,K-USXNDQ,M0369_2555
2025-07-14,38.7437,K-USXNDQ,M0369_2555
2025-07-15,38.7905,K-USXNDQ,M0369_2555
2025-07-16,38.8336,K-USXNDQ,M0369_2555
2025-07-17,39.1085,K-USXNDQ,M0369_2555
2025-07-18,39.0743,K-USXNDQ,M0369_2555
2025-07-21,39.2397,K-USXNDQ,M0369_2555
2025-07-22,39.0498,K-USXNDQ,M0369_2555
2025-07-23,39.186,K-USXNDQ,M0369_2555
2025-07-24,39.2832,K-USXNDQ,M0369_2555
2025-07-25,39.3801,K-USXNDQ,M0369_2555
2025-07-29,39.4314,K-USXNDQ,M0369_2555
2025-07-30,39.4927,K-USXNDQ,M0369_2555
2025-07-31,39.3156,K-USXNDQ,M0369_2555
2025-08-01,38.5921,K-USXNDQ,M0369_2555
2025-08-04,39.225,K-USXNDQ,M0369_2555
2025-08-05,38.9361,K-USXNDQ,M0369_2555
2025-08-06,39.4211,K-USXNDQ,M0369_2555
2025-08-07,39.5242,K-USXNDQ,M0369_2555
2025-08-08,39.884,K-USXNDQ,M0369_2555
2025-08-13,40.2501,K-USXNDQ,M0369_2555
2025-08-14,40.228,K-USXNDQ,M0369_2555
2025-08-15,40.0434,K-USXNDQ,M0369_2555
2025-08-18,40.0436,K-USXNDQ,M0369_2555
2025-08-19,39.5146,K-USXNDQ,M0369_2555
2025-08-20,39.294,K-USXNDQ,M0369_2555
2025-08-21,39.123,K-USXNDQ,M0369_2555
2025-08-22,39.716,K-USXNDQ,M0369_2555
2025-08-25,39.5541,K-USXNDQ,M0369_2555
2025-08-26,39.7148,K-USXNDQ,M0369_2555
2025-08-27,39.779,K-USXNDQ,M0369_2555
2025-08-28,39.9853,K-USXNDQ,M0369_2555
2025-08-29,39.5269,K-USXNDQ,M0369_2555
2025-09-02,39.2194,K-USXNDQ,M0369_2555
2025-09-03,39.5157,K-USXNDQ,M0369_2555
2025-09-04,39.8631,K-USXNDQ,M0369_2555
2025-09-05,39.876,K-USXNDQ,M0369_2555
2025-09-08,39.9832,K-USXNDQ,M0369_2555
2025-09-09,40.0898,K-USXNDQ,M0369_2555
2025-09-10,40.1189,K-USXNDQ,M0369_2555
2025-09-11,40.3397,K-USXNDQ,M0369_2555
2025-09-12,40.4785,K-USXNDQ,M0369_2555
2025-09-15,40.8172,K-USXNDQ,M0369_2555
2025-09-16,40.7555,K-USXNDQ,M0369_2555
2025-09-17,40.6762,K-USXNDQ,M0369_2555
2025-09-18,41.0518,K-USXNDQ,M0369_2555
2025-09-19,41.3261,K-USXNDQ,M0369_2555
2025-09-23,41.2343,K-USXNDQ,M0369_2555
2025-09-24,41.1306,K-USXNDQ,M0369_2555
2025-09-25,40.9779,K-USXNDQ,M0369_2555
2025-09-26,41.1639,K-USXNDQ,M0369_2555
2025-09-29,41.3433,K-USXNDQ,M0369_2555
2025-09-30,41.4646,K-USXNDQ,M0369_2555
2025-10-01,41.6545,K-USXNDQ,M0369_2555
2025-10-02,41.8034,K-USXNDQ,M0369_2555
2025-10-03,41.6371,K-USXNDQ,M0369_2555
2025-10-06,41.9479,K-USXNDQ,M0369_2555
2025-10-07,41.7323,K-USXNDQ,M0369_2555
2025-10-08,42.1878,K-USXNDQ,M0369_2555
2025-10-09,42.1272,K-USXNDQ,M0369_2555
2025-10-10,40.7127,K-USXNDQ,M0369_2555
2025-10-14,41.2795,K-USXNDQ,M0369_2555
2025-10-15,41.5256,K-USXNDQ,M0369_2555
2025-10-16,41.3782,K-USXNDQ,M0369_2555
2025-10-17,41.6349,K-USXNDQ,M0369_2555
2025-10-20,42.1675,K-USXNDQ,M0369_2555
2025-10-21,42.1381,K-USXNDQ,M0369_2555
2025-10-22,41.7402,K-USXNDQ,M0369_2555
2025-10-24,42.5164,K-USXNDQ,M0369_2555
2025-10-27,43.2603,K-USXNDQ,M0369_2555
2025-10-28,43.5374,K-USXNDQ,M0369_2555
2025-10-29,43.6809,K-USXNDQ,M0369_2555
2025-10-30,43.0854,K-USXNDQ,M0369_2555
2025-10-31,43.2861,K-USXNDQ,M0369_2555
2025-11-03,43.469,K-USXNDQ,M0369_2555
2025-11-04,42.5985,K-USXNDQ,M0369_2555
2025-11-05,42.8927,K-USXNDQ,M0369_2555
2025-11-06,42.084,K-USXNDQ,M0369_2555
2025-11-07,41.957,K-USXNDQ,M0369_2555
2025-11-10,42.8451,K-USXNDQ,M0369_2555
2025-11-12,42.7011,K-USXNDQ,M0369_2555
2025-11-13,41.835,K-USXNDQ,M0369_2555
2025-11-14,41.8672,K-USXNDQ,M0369_2555
2025-11-17,41.5297,K-USXNDQ,M0369_2555
2025-11-18,41.0485,K-USXNDQ,M0369_2555
2025-11-19,41.2695,K-USXNDQ,M0369_2555
2025-11-20,40.3217,K-USXNDQ,M0369_2555
2025-11-21,40.6227,K-USXNDQ,M0369_2555
2025-11-24,41.6482,K-USXNDQ,M0369_2555
2025-11-25,41.8541,K-USXNDQ,M0369_2555
2025-11-26,42.185,K-USXNDQ,M0369_2555
2025-11-28,42.4881,K-USXNDQ,M0369_2555
2025-12-01,42.2983,K-USXNDQ,M0369_2555
2025-12-02,42.643,K-USXNDQ,M0369_2555
2025-12-03,42.7128,K-USXNDQ,M0369_2555
2025-12-04,42.6839,K-USXNDQ,M0369_2555
2025-12-08,42.7162,K-USXNDQ,M0369_2555
2025-12-09,42.7707,K-USXNDQ,M0369_2555
2025-12-11,42.7792,K-USXNDQ,M0369_2555
2025-12-12,41.9736,K-USXNDQ,M0369_2555
2025-12-15,41.7473,K-USXNDQ,M0369_2555
2025-12-16,41.8609,K-USXNDQ,M0369_2555
2025-12-17,41.0981,K-USXNDQ,M0369_2555
2025-12-18,41.6845,K-USXNDQ,M0369_2555
2025-12-19,42.2036,K-USXNDQ,M0369_2555
2025-12-22,42.3364,K-USXNDQ,M0369_2555
2025-12-23,42.5224,K-USXNDQ,M0369_2555
2025-12-24,42.6079,K-USXNDQ,M0369_2555
2025-12-26,42.5788,K-USXNDQ,M0369_2555
2025-12-29,42.4226,K-USXNDQ,M0369_2555
2025-12-30,42.3399,K-USXNDQ,M0369_2555
2026-01-05,42.2039,K-USXNDQ,M0369_2555
2026-01-06,42.55,K-USXNDQ,M0369_2555
2026-01-07,42.5819,K-USXNDQ,M0369_2555
2026-01-08,42.3753,K-USXNDQ,M0369_2555
2026-01-09,42.7824,K-USXNDQ,M0369_2555
2026-01-12,42.7867,K-USXNDQ,M0369_2555
2026-01-13,42.7534,K-USXNDQ,M0369_2555
2026-01-14,42.3042,K-USXNDQ,M0369_2555
2026-01-15,42.4226,K-USXNDQ,M0369_2555
2026-01-16,42.3866,K-USXNDQ,M0369_2555
2026-01-20,41.4768,K-USXNDQ,M0369_2555
2026-01-21,42.0087,K-USXNDQ,M0369_2555
2026-01-22,42.341,K-USXNDQ,M0369_2555
2026-01-23,42.4578,K-USXNDQ,M0369_2555
2026-01-26,42.6029,K-USXNDQ,M0369_2555
2026-01-27,42.9521,K-USXNDQ,M0369_2555
2026-01-28,43.0629,K-USXNDQ,M0369_2555
2026-01-29,42.8667,K-USXNDQ,M0369_2555
2026-01-30,42.378,K-USXNDQ,M0369_2555
2026-02-02,42.6861,K-USXNDQ,M0369_2555
2026-02-03,42.0373,K-USXNDQ,M0369_2555
2026-02-04,41.3375,K-USXNDQ,M0369_2555
2026-02-05,40.8037,K-USXNDQ,M0369_2555
2026-02-06,41.6229,K-USXNDQ,M0369_2555
2026-02-09,41.8732,K-USXNDQ,M0369_2555
2026-02-10,41.638,K-USXNDQ,M0369_2555
2026-02-11,41.7419,K-USXNDQ,M0369_2555
2026-02-12,40.9307,K-USXNDQ,M0369_2555
2026-02-13,41.0067,K-USXNDQ,M0369_2555
2026-02-17,40.9581,K-USXNDQ,M0369_2555
2021-08-06,10.0,K-WPULTIMATE,M0281_2564
2021-08-09,10.0,K-WPULTIMATE,M0281_2564
2021-08-10,10.0,K-WPULTIMATE,M0281_2564
2021-08-11,10.0,K-WPULTIMATE,M0281_2564
2021-08-13,10.0,K-WPULTIMATE,M0281_2564
2021-08-20,9.9355,K-WPULTIMATE,M0281_2564
2021-08-23,10.0456,K-WPULTIMATE,M0281_2564
2021-08-24,10.0822,K-WPULTIMATE,M0281_2564
2021-08-25,10.0857,K-WPULTIMATE,M0281_2564
2021-08-26,10.0765,K-WPULTIMATE,M0281_2564
2021-08-27,10.0686,K-WPULTIMATE,M0281_2564
2021-08-30,10.1062,K-WPULTIMATE,M0281_2564
2021-08-31,10.0889,K-WPULTIMATE,M0281_2564
2021-09-01,10.1243,K-WPULTIMATE,M0281_2564
2021-09-02,10.1387,K-WPULTIMATE,M0281_2564
2021-09-03,10.1741,K-WPULTIMATE,M0281_2564
2021-09-07,10.1927,K-WPULTIMATE,M0281_2564
2021-09-08,10.1893,K-WPULTIMATE,M0281_2564
2021-09-09,10.1542,K-WPULTIMATE,M0281_2564
2021-09-10,10.2154,K-WPULTIMATE,M0281_2564
2021-09-13,10.1535,K-WPULTIMATE,M0281_2564
2021-09-14,10.175,K-WPULTIMATE,M0281_2564
2021-09-15,10.1274,K-WPULTIMATE,M0281_2564
2021-09-16,10.1421,K-WPULTIMATE,M0281_2564
2021-09-17,10.1879,K-WPULTIMATE,M0281_2564
2021-09-27,10.1951,K-WPULTIMATE,M0281_2564
2021-09-28,10.1254,K-WPULTIMATE,M0281_2564
